2003,"$4,500 ",,2003 Honda Civic,https://orlando.craigslist.org/cto/d/kissimmee-2003-honda-civic-sleeper/6946610018.html,,,gas,,,,clean,manual,,,,https://orlando.craigslist.org/cto/d/kissimmee-2003-honda-civic-sleeper/6946610018.html
2003,"$3,200 ",149,2003 honda civic si ep3,https://orlando.craigslist.org/cto/d/kissimmee-2003-honda-civic-si-hatchback/6942363872.html,excellent,fwd,gas,149,silver,full-size,clean,manual,hatchback,4 cylinders,,https://orlando.craigslist.org/cto/d/kissimmee-2003-honda-civic-si-hatchback/6942363872.html
2003,"$2,500 ",,2003 honda civic ex,https://spacecoast.craigslist.org/cto/d/melbourne-2003-civic/6960557142.html,excellent,fwd,gas,,silver,compact,clean,manual,coupe,4 cylinders,,https://spacecoast.craigslist.org/cto/d/melbourne-2003-civic/6960557142.html
2003,"$2,200 ",,2003 Honda civic,https://tampa.craigslist.org/hil/cto/d/tampa-honda-civic-2003/6956813823.html,,,gas,,,,clean,automatic,,,,https://tampa.craigslist.org/hil/cto/d/tampa-honda-civic-2003/6956813823.html
2002,"$3,600 ",,2002 honda civic ex,https://orlando.craigslist.org/cto/d/sanford-2002-honda-civic-ex-coupe/6960403391.html,like new,fwd,gas,,silver,compact,clean,automatic,coupe,4 cylinders,,https://orlando.craigslist.org/cto/d/sanford-2002-honda-civic-ex-coupe/6960403391.html
2002,"$2,499 ",147000,2002 Honda Civic EX,https://orlando.craigslist.org/cto/d/orlando-2002-honda-civic-ex/6958158532.html,like new,fwd,gas,147000,silver,,clean,automatic,coupe,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-2002-honda-civic-ex/6958158532.html
2002,"$2,000 ",252000,2002 honda civic,https://orlando.craigslist.org/cto/d/winter-park-2002-honda-civic-lx/6957448380.html,good,fwd,gas,252000,red,compact,clean,automatic,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/winter-park-2002-honda-civic-lx/6957448380.html
2002,"$2,000 ",219382,2002 honda civic ex,https://orlando.craigslist.org/cto/d/kissimmee-2002-honda-civic-ex-2dr-coupe/6953747347.html,fair,fwd,gas,219382,blue,compact,clean,manual,coupe,4 cylinders,,https://orlando.craigslist.org/cto/d/kissimmee-2002-honda-civic-ex-2dr-coupe/6953747347.html
2002,"$3,500 ",,2002 honda civic,https://tampa.craigslist.org/hil/cto/d/tampa-2002-honda-civic-si-vtec/6961023457.html,,,gas,,,,clean,manual,,,,https://tampa.craigslist.org/hil/cto/d/tampa-2002-honda-civic-si-vtec/6961023457.html
2001,"$2,000 ",198,2001 Honda Civic,https://orlando.craigslist.org/cto/d/orlando-2001-honda-civic-coupe-5speed/6952662872.html,,,gas,198,,,clean,manual,,,,https://orlando.craigslist.org/cto/d/orlando-2001-honda-civic-coupe-5speed/6952662872.html
2001,"$2,750 ",,2001 honda civic lx sedan,https://orlando.craigslist.org/cto/d/longwood-2001-honda-civic-lx-sedan-93k/6952593407.html,,,gas,,,,clean,automatic,,,,https://orlando.craigslist.org/cto/d/longwood-2001-honda-civic-lx-sedan-93k/6952593407.html
2001,"$2,000 ",,2001 honda civic,https://orlando.craigslist.org/cto/d/palm-bay-honda-civic/6950581170.html,,,gas,,silver,,clean,automatic,,,,https://orlando.craigslist.org/cto/d/palm-bay-honda-civic/6950581170.html
2001,"$2,100 ",160000,2001 honda civic,https://orlando.craigslist.org/cto/d/winter-park-01-honda-civic/6946798499.html,good,fwd,gas,160000,black,mid-size,clean,automatic,coupe,4 cylinders,,https://orlando.craigslist.org/cto/d/winter-park-01-honda-civic/6946798499.html
2001,"$2,500 ",153573,2001 honda civic lx,https://ocala.craigslist.org/cto/d/ocala-honda-civic-lx/6956185152.html,good,fwd,gas,153573,silver,mid-size,clean,automatic,coupe,4 cylinders,,https://ocala.craigslist.org/cto/d/ocala-honda-civic-lx/6956185152.html
2001,"$2,500 ",,2001 honda civic,https://tampa.craigslist.org/hil/cto/d/tampa-01-civic-4door-sedan/6955544678.html,,,gas,,,,clean,automatic,,,,https://tampa.craigslist.org/hil/cto/d/tampa-01-civic-4door-sedan/6955544678.html
2001,"$1,500 ",,2001 honda civic,https://tampa.craigslist.org/hil/cto/d/tampa-2001-honda-civic/6953212393.html,,,gas,,,,clean,manual,,,,https://tampa.craigslist.org/hil/cto/d/tampa-2001-honda-civic/6953212393.html
2001,"$2,500 ",,2001 honda civic,https://tampa.craigslist.org/psc/cto/d/port-richey-2001-honda-civic-ex/6952826995.html,good,fwd,gas,,,,clean,automatic,,4 cylinders,,https://tampa.craigslist.org/psc/cto/d/port-richey-2001-honda-civic-ex/6952826995.html
2000,$800 ,,2000 Honda Civic DX,https://orlando.craigslist.org/cto/d/winter-park-honda-civic-dx/6961174653.html,fair,fwd,gas,,green,,clean,automatic,,4 cylinders,,https://orlando.craigslist.org/cto/d/winter-park-honda-civic-dx/6961174653.html
